Timestamp           | Level    | Location                             | Message
2025-05-07 05:47:38 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       3     ▲ 0.9312      ▼ 0.2956     ▲ 0.9524      ▼ 0.2615        0.001  5.095
2025-05-07 05:47:43 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       4     ▲ 0.9471      ▼ 0.2240       0.9259      ▼ 0.2296        0.001  5.0783
2025-05-07 05:47:48 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       5     ▲ 0.9537      ▼ 0.1950       0.9259      ▼ 0.1952        0.001  5.0484
2025-05-07 05:47:53 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       6     ▲ 0.9643      ▼ 0.1657     ▲ 0.9577      ▼ 0.1795        0.001  5.0327
2025-05-07 05:47:58 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       7        0.955      ▼ 0.1436       0.9312      ▼ 0.1713        0.001  5.0308
2025-05-07 05:48:03 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       8     ▲ 0.9722      ▼ 0.1285       0.9524      ▼ 0.1566        0.001  5.0212
2025-05-07 05:48:08 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       9       0.9709      ▼ 0.1167     ▲ 0.9735      ▼ 0.1493        0.001  5.0185
2025-05-07 05:48:13 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️      10     ▲ 0.9749      ▼ 0.1031     ▲ 0.9735      ▼ 0.1378        0.001  5.0054
2025-05-07 05:48:13 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:48:13 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=315, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:48:14 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:48:14 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=945, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:48:17 | DEBUG    | [code_v7   :__init__          : 764] | 🐞 Loading pre-trained vit_b_16 model...
2025-05-07 05:48:17 | DEBUG    | [code_v7   :__init__          : 766] | 🐞 Pre-trained model loaded.
2025-05-07 05:48:17 | DEBUG    | [code_v7   :__init__          : 769] | 🐞 Replaced ViT head for 6 classes.
2025-05-07 05:48:17 | INFO     | [code_v7   :__init__          : 780] | ℹ️ SimpleViT: Froze layers, unfroze last 4 parameter groups.
2025-05-07 05:48:17 | DEBUG    | [code_v7   :get_split_datasets: 949] | 🐞 Split created: 756 train, 189 validation.
2025-05-07 05:48:17 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=756, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:48:17 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=189, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:48:22 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr     dur
2025-05-07 05:48:22 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  ------
2025-05-07 05:48:22 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       1     ▲ 0.7368      ▼ 0.9644     ▲ 0.9259      ▼ 0.5429        0.001  5.0522
2025-05-07 05:48:27 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       2     ▲ 0.9127      ▼ 0.3985       0.9206      ▼ 0.3213        0.001  5.0258
2025-05-07 05:48:32 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       3     ▲ 0.9339      ▼ 0.2714     ▲ 0.9524      ▼ 0.2354        0.001  5.0334
2025-05-07 05:48:37 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       4     ▲ 0.9405      ▼ 0.2197       0.9365      ▼ 0.2101        0.001  5.0201
2025-05-07 05:48:42 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       5     ▲ 0.9484      ▼ 0.1833     ▲ 0.9788      ▼ 0.1754        0.001  5.0253
