Timestamp           | Level    | Location                             | Message
2025-05-20 12:19:18 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=87, batch_size=8, shuffle=False, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-05-20 12:19:18 | DEBUG    | [adapter   :get_iterator      : 319] | 🐞 Wrapping DataLoader with _BatchPlottingIterator for validation/evaluation.
2025-05-20 12:19:18 | DEBUG    | [adapter   :get_iterator      : 250] | 🐞 get_iterator: Wrapping skorch Dataset's X (paths) with PathImageDataset for eval.
2025-05-20 12:19:18 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=87, batch_size=8, shuffle=False, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-05-20 12:19:18 | DEBUG    | [adapter   :get_iterator      : 319] | 🐞 Wrapping DataLoader with _BatchPlottingIterator for validation/evaluation.
2025-05-20 12:19:19 | DEBUG    | [pipeline  :_compute_metrics  : 411] | 🐞 Computed Metrics: Acc=0.5287, Macro F1=0.4777
2025-05-20 12:19:19 | DEBUG    | [pipeline  :_save_results     : 433] | 🐞 Using pipeline results detail level for this run: 3
2025-05-20 12:19:19 | DEBUG    | [pipeline  :_save_results     : 439] | 🐞 Saving results for single_eval_121917 (detail level: 3)
2025-05-20 12:19:19 | INFO     | [pipeline  :_save_results     : 548] | ℹ️ Results JSON saved via repository to: experiments/mini-GCD-flat/cnn/20250520_121848_seed42/single_eval_121917/single_eval_results.json
2025-05-20 12:19:19 | INFO     | [pipeline  :single_eval       :1764] | ℹ️ Plotting single_eval results for single_eval_121917 (plot level 2).
2025-05-20 12:19:19 | INFO     | [plotter   :plot_single_eva...: 601] | ℹ️ Plotting single_eval results for: single_eval_121917
2025-05-20 12:19:22 | INFO     | [plotter   :plot_single_eva...: 649] | ℹ️ Finished plotting for single_eval: single_eval_121917
2025-05-20 12:19:22 | INFO     | [executor  :run               : 198] | ℹ️ --- Method single_eval (single_eval_1) completed successfully in 4.88s ---
2025-05-20 12:19:22 | INFO     | [executor  :run               : 212] | ℹ️ Pipeline execution finished in 33.74s.
2025-05-20 12:19:22 | INFO     | [executor  :run               : 308] | ℹ️ Final log file available at: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\experiments\mini-GCD-flat\cnn\20250520_121848_seed42\experiment_run_20250520_121848_seed42.log
2025-05-20 12:19:22 | INFO     | [main      :<module>          : 263] | ℹ️ --- Final Execution Results Summary ---
2025-05-20 12:19:22 | INFO     | [main      :<module>          : 272] | ℹ️ Method single_train_0: Completed. (Acc: 0.5429, F1: nan, BestScore: nan)
2025-05-20 12:19:22 | INFO     | [main      :<module>          : 272] | ℹ️ Method single_eval_1: Completed. (Acc: nan, F1: 0.4777, BestScore: nan)
